ID,Name,Price,Link,ModelNumber,Images,name
314,"Lenovo Thinkpad Yoga 460 - Core i5-6200U, 192GB SSD, 14"" IPS 1920x1080 Touchscreen w/ Pen, Win 10 Pro, Flips!","$1,399.99",http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-thinkpad-yoga-460-20em001pus-ultrabook-tablet-14-quot-in-plane-switching-ips-technology-wireless-lan-intel-cor-20em001pus/10433760.aspx?,20EM001PUS,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10433/10433760.jpg,bestbuy
315,"HP 15.6"" Touchscreen Laptop - Black (AMD A10-9600P/1TB HDD/12GB RAM/Windows 10)",$679.98,http://www.bestbuy.ca/en-ca/product/hp-hp-15-6-touchscreen-laptop-black-amd-a10-9600p-1tb-hdd-12gb-ram-windows-10-w7c00ua-abl/10450645.aspx?,W7C00UA#ABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10450/10450645.jpg,bestbuy
316,"Lenovo T440, Intel i5-4300U, 8GB Memory, 180GB SSD Drive, Windows 10 Pro(French/English), 1YW, Refurbished",$479.00,http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-t440-intel-i5-4300u-8gb-memory-180gb-ssd-drive-windows-10-pro-french-english-1yw-refurbished-lenovo-thinkpad-t440/10574614.aspx?,Lenovo Thinkpad T440,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10574/10574614.jpeg,bestbuy
317,"Asus 13.3"" Chromebook - Black (Intel Celeron N3060 / 16GB SSD / 4GB RAM / Chrome OS)",$359.99,http://www.bestbuy.ca/en-ca/product/asus-13-3-chromebook-black-intel-celeron-n3060-16gb-ssd-4gb-ram-chrome-os/10649799.aspx?,C300SA-DS02,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10649/10649799.jpg,bestbuy
318,ASUS Mainstream 15.6in Laptop (Intel Core i7 7500U / 1000GB / 12GB RAM / Windows 10 Pro 64-bit) - K556UQ-Q72P-CB,"$1,199.99",http://www.bestbuy.ca/en-ca/product/asus-mainstream-15-6in-laptop-intel-core-i7-7500u-1000gb-12gb-ram-windows-10-pro-64-bit-k556uq-q72p-cb/10692634.aspx?,K556UQ-Q72P-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10692/10692634.jpg,bestbuy
319,"ASUS ROG Strix GL702 17.3"" Gaming Laptop (Intel Core i7-7700HQ/1TB HDD/512GB SSD/16GB RAM/Win10)-Eng","$2,428.98",http://www.bestbuy.ca/en-ca/product/asus-rog-strix-gl702-17-3-gaming-laptop-intel-core-i7-7700hq-1tb-hdd-512gb-ssd-16gb-ram-win10-eng/10757564.aspx?,GL702VS-DS74,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10757/10757564.jpg,bestbuy
320,"HP Elite 8570W Workstations, Intel i7-2.6 Ghz, 8GB Memory , 500GBSATA, Windows 10 Pro , 1 Year Warranty, Refurbished",$409.00,http://www.bestbuy.ca/en-ca/product/hp-elite-8570w-workstations-intel-i7-2-6-ghz-8gb-memory-500gbsata-windows-10-pro-1-year-warranty-refurbished/10735559.aspx?,HP 8570W,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10735/10735559.jpg,bestbuy
321,"Lenovo Thinkpad T410 i5 520M 2.4, 3G, 250G, DVDRW, 14"", Windows 10 Home Mar, Refurbished, 1 YR Warranty, Free Shipping",$249.00,http://www.bestbuy.ca/en-ca/product/lenovo-thinkpad-t410-i5-520m-2-4-3g-250g-dvdrw-14-windows-10-home-mar-refurbished-1-yr-warranty-free-shipping/11457161.aspx?,T410,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11457/11457161.jpg,bestbuy
322,"HP G4 14"" Chromebook (Intel Celeron N2840/16GB eMMC/ 4GB RAM/ Chrome OS) - T4M32UT#ABL",$366.99,http://www.bestbuy.ca/en-ca/product/hp-g4-14-chromebook-intel-celeron-n2840-16gb-emmc-4gb-ram-chrome-os-t4m32ut-abl/10735753.aspx?,T4M32UTABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10735/10735753.png,bestbuy
323,"Apple MacBook Pro 13.3"" Laptop w/ Touch Bar (Intel Core i5 3.1GHz/256GB SSD/8GB RAM)-Silver- English","$2,399.99",http://www.bestbuy.ca/en-ca/product/apple-macbook-pro-13-3-laptop-w-touch-bar-intel-core-i5-3-1ghz-256gb-ssd-8gb-ram-silver-english/10749342.aspx?,MPXX2LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10749/10749342.jpg,bestbuy
324,LENOVO ThinkPad E570 15.6in Laptop (Intel Core i5-7200U / 500GB / 4GB RAM / Windows 7 Professional 64) - 20H50048US,$729.99,http://www.bestbuy.ca/en-ca/product/lenovo-thinkpad-e570-15-6in-laptop-intel-core-i5-7200u-500gb-4gb-ram-windows-7-professional-64-20h50048us/11467116.aspx?,20H50048US,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11467/11467116.jpg,bestbuy
325,DELL PRECISION M4700 I7 2.8 GHZ 32GB 750GB 15.6W Quadro 2000 WIN 10 PRO - Refurbished,"$1,049.00",http://www.bestbuy.ca/en-ca/product/dell-dell-precision-m4700-i7-2-8-ghz-32gb-750gb-15-6w-quadro-2000-win-10-pro-refurbished-precision-m4700/10566978.aspx?,Precision M4700,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10566/10566978.jpeg,bestbuy
326,"Dell Thinkpad E6420 Laptop, Intel i5 2520M CPU, 8GB RAM, Fast 128GB SSD, Windows 10, Refurbished",$334.00,http://www.bestbuy.ca/en-ca/product/dell-dell-thinkpad-e6420-laptop-intel-i5-2520m-cpu-8gb-ram-fast-128gb-ssd-windows-10-refurbished-e6420/10528359.aspx?,E6420,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10528/10528359.jpg,bestbuy
327,"Dell Latitude E5430 14"" Laptop (Intel Core i5-3210M/320GB HDD/4 GB RAM/Win 10) - English - Refurb",$339.99,http://www.bestbuy.ca/en-ca/product/dell-latitude-e5430-14-laptop-intel-core-i5-3210m-320gb-hdd-4-gb-ram-win-10-english-refurb/10654870.aspx?,E5430,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10654/10654870.jpg,bestbuy
328,"Asus ZenBook 3 Deluxe UX490 UX490UA-XS74-BL 14"" LCD Notebook - Intel Core i7 (7th Gen) i7-7500U Dual-core (2 Core) 2.70 GHz -","$2,367.95",http://www.bestbuy.ca/en-ca/product/asus-zenbook-3-deluxe-ux490-ux490ua-xs74-bl-14-lcd-notebook-intel-core-i7-7th-gen-i7-7500u-dual-core-2-core-2-70-ghz/11422039.aspx?,UX490UA-XS74-BL,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
329,"Lenovo T430, Intel i5-2.6, 8GB RAM, 320GB Hard Drive, DVD-Rom, Windows 10 Home (English/French), 1 Year Warranty - Refurbished",$348.00,http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-t430-intel-i5-2-6-8gb-ram-320gb-hard-drive-dvd-rom-windows-10-home-english-french-1-year-warranty-refurbished-lenovo-t430/10515237.aspx?,Lenovo T430,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10515/10515237.jpeg,bestbuy
330,"ASUS VivoBook X541UA Slim 15.6"" Laptop - Chocolate Black/Gold (Intel Core i5-7200U/1TB HDD/8GB RAM)",$799.99,http://www.bestbuy.ca/en-ca/product/asus-vivobook-x541ua-slim-15-6-laptop-chocolate-black-gold-intel-core-i5-7200u-1tb-hdd-8gb-ram/10748020.aspx?,X541UA-BB51-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10748/10748020.jpg,bestbuy
331,"ASUS GL753VE-Q72SP-CB 17.3"" Intel i7-7700HQGTX 1050 Ti, 24 GB Memory 256 GB SSD 2 TB HDD Windows 10 Laptop","$1,999.00",http://www.bestbuy.ca/en-ca/product/asus-asus-rog-gl753ve-q72sp-cb-17-3-gaming-laptop-gl753ve-q72sp-cb/10575942.aspx?,GL753VE-Q72SP-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10575/10575942.png,bestbuy
332,ASUS MAINSTREAM 15.6in Laptop (Intel Core i7-6500U / 1000GB / 8GB RAM / Windows 10 Pro 64-bit) - K556UA-Q72-CB,$999.99,http://www.bestbuy.ca/en-ca/product/asus-mainstream-15-6in-laptop-intel-core-i7-6500u-1000gb-8gb-ram-windows-10-pro-64-bit-k556ua-q72-cb/10734023.aspx?,K556UA-Q72-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10734/10734023.jpg,bestbuy
333,Lenovo ThinkPad P40 Yoga 14in Laptop (Intel Core i7-6600U vPro / 512GB / 16GB RAM / Windows 10 Pro 64-bit) - 20GQ000EUS,"$2,689.99",http://www.bestbuy.ca/en-ca/product/lenovo-thinkpad-p40-yoga-14in-laptop-intel-core-i7-6600u-vpro-512gb-16gb-ram-windows-10-pro-64-bit-20gq000eus/10733948.aspx?,20GQ000EUS,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
334,"Dell Latitude E6430 Intel i5-2.6 GHz, 8GB RAM, 128GB SSD Drive, DVDRW, Windows 10 Pro 64-Bit (French/English), 1YW-Refurbished",$369.00,http://www.bestbuy.ca/en-ca/product/dell-dell-latitude-e6430-intel-i5-2-6-ghz-8gb-ram-128gb-ssd-drive-dvdrw-windows-10-pro-64-bit-french-english-1yw-refurbished-dell-latitude-e6430/10515321.aspx?,Dell Latitude E6430,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10515/10515321.jpeg,bestbuy
335,"Apple MacBook 12"" Laptop w/ Retina (Intel Core i5 1.3GHz / 512GB SSD / 8GB RAM) - Rose Gold - Eng","$1,999.99",http://www.bestbuy.ca/en-ca/product/apple-macbook-12-laptop-w-retina-intel-core-i5-1-3ghz-512gb-ssd-8gb-ram-rose-gold-eng/10749362.aspx?,MNYN2LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10749/10749362.jpg,bestbuy
336,"Lenovo N23 80YS0000US 11.6"" LCD Chromebook - Intel Celeron N3060 Dual-core (2 Core) 1.60 GHz - 2GB LPDDR4 - 16GB Flash Memory",$247.95,http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-n23-80ys0000us-11-6-lcd-chromebook-intel-celeron-n3060-dual-core-2-core-1-60-ghz-2gb-lpddr4-16gb-flash-memory-80ys0000us/10589406.aspx?,80YS0000US,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10589/10589406.jpeg,bestbuy
337,"Dell i3552 15.6"" Laptop & Office 365 Bundle (Intel Pentium Processor N3710/1TB HDD) - French",$449.98,http://www.bestbuy.ca/en-ca/product/dell-i3552-15-6-laptop-office-365-bundle-intel-pentium-processor-n3710-1tb-hdd-french/b0008502.aspx?,none,https://multimedia.bbycastatic.ca/multimedia/products/500x500/b00/b0008/b0008502.jpg,bestbuy
338,"HP OMEN 15.6"" Laptop - Shadow Black (Intel Core i7-7700HQ / 2TB HDD/ 8GB RAM / Windows 10)","$1,399.99",http://www.bestbuy.ca/en-ca/product/hp-omen-15-6-laptop-shadow-black-intel-core-i7-7700hq-2tb-hdd-8gb-ram-windows-10/11430974.aspx?,1UG81UA#ABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11430/11430974.jpg,bestbuy
339,"MSI CX62 7QL-070CA Ci5-7200U 15.6"" 8G 1TB Geforce 940MX Windows 10",$876.42,http://www.bestbuy.ca/en-ca/product/msi-cx62-7ql-070ca-ci5-7200u-15-6-8g-1tb-geforce-940mx-windows-10/10655863.aspx?,CX62 7QL-070CA,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10655/10655863.jpg,bestbuy
340,"HP EliteBook 2540p 12.1"""" Laptop Intel CORE I7 2.13GHz, 4G DDR3 RAM, 160G HDD, Windows 10 Pro 64,1 Year Warranty-refurb",$259.99,http://www.bestbuy.ca/en-ca/product/hp-hp-elitebook-2540p-12-1-laptop-intel-core-i7-2-13ghz-4g-ddr3-ram-160g-hdd-windows-10-pro-64-1-year-warranty-refurb-elitebook-2540p/10561217.aspx?,HP 2540p,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10561/10561217.jpeg,bestbuy
341,"Acer Predator G9 17.3"" Gaming Laptop - Black (Intel Core i7-7700HQ/1TB HDD/256GB SSD/16GB RAM) - Eng","$2,199.98",http://www.bestbuy.ca/en-ca/product/acer-acer-predator-g9-17-3-gaming-laptop-black-intel-core-i7-7700hq-1tb-hdd-256gb-ssd-16gb-ram-eng-g9-793-73mb/10588736.aspx?,G9-793-73MB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10588/10588736.jpg,bestbuy
342,"Apple MacBook Air 13.3"" (Intel Core i5 1.8 GHz/ 256GB SSD/ 8GB RAM) - English - Open Box","$1,349.99",http://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-3-intel-core-i5-1-8-ghz-256gb-ssd-8gb-ram-english-open-box/11425992.aspx?,MQD42LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11425/11425992.jpg,bestbuy
343,Asus Chromebox M004U Desktop (Intel Celeron 2955U / 16GB SSD / 2GB RAM / Intel HD Graphics / Chrome OS) - (CHROMEBOX-M004U),$224.99,http://www.bestbuy.ca/en-ca/product/asus-chromebox-m004u-desktop-intel-celeron-2955u-16gb-ssd-2gb-ram-intel-hd-graphics-chrome-os-chromebox-m004u/10757214.aspx?,CHROMEBOX-M004U,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10757/10757214.png,bestbuy
344,Lenovo IdeaPad MIIX 510 12.2 Inch Tablet (80U1006DUS),"$1,129.99",http://www.bestbuy.ca/en-ca/product/lenovo-ideapad-miix-510-12-2-inch-tablet-80u1006dus/10734211.aspx?,80U1006DUS,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10734/10734211.jpg,bestbuy
345,"Acer Aspire R 15.6"" Touchscreen Laptop - Silver (Intel i5-7200U/ 1TB HDD/ 12GB RAM/ Windows 10)",$999.99,http://www.bestbuy.ca/en-ca/product/acer-acer-aspire-r-15-6-touchscreen-laptop-silver-intel-i7-7200u-1tb-hdd-12gb-ram-windows-10-r5-571t-56lp/10497396.aspx?,R5-571T-56LP,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10497/10497396.jpg,bestbuy
346,"Dell Latitude E5430 i3-3110M-2.4,4GB Memory, 320GB Hard Dirve , Windows 10 Home (French/English) 64 bIt, 1YW-Refurb",$249.00,http://www.bestbuy.ca/en-ca/product/dell-latitude-dell-latitude-e5430-i3-3110m-2-4-4gb-memory-320gb-hard-dirve-windows-10-home-french-english-64-bit-1yw-refurb-dell-latitude-e5430/10604012.aspx?,Dell Latitude E5430,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10604/10604012.jpeg,bestbuy
347,"ASUS ROG GL752VW-Q72SX-CB W10 17.3"" Gaming Notebook - i7 6700HQ, 16GB DDR4, 1TB HDD, 128GB SSD, GeForce GTX960M, Win 10","$1,675.95",http://www.bestbuy.ca/en-ca/product/asus-rog-asus-rog-gl752vw-q72sx-cb-w10-17-3-gaming-notebook-i7-6700hq-16gb-ddr4-1tb-hdd-128gb-ssd-geforce-gtx960m-win-10-gl752vw-q72sx-cb/10451215.aspx?,GL752VW-Q72SX-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10451/10451215.jpeg,bestbuy
348,"Acer C730E-C6D8 11.6"" LED (ComfyView) Chromebook - Intel Celeron N2840 Dual-core (2 Core) 2.16 GHz - Iron",$236.95,http://www.bestbuy.ca/en-ca/product/acer-acer-c730e-c6d8-11-6-led-comfyview-chromebook-intel-celeron-n2840-dual-core-2-core-2-16-ghz-iron-nx-gc1aa-004/10498285.aspx?,NX.GC1AA.004,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10498/10498285.jpeg,bestbuy
349,"Lenovo ThinkPad X1 Carbon 20FB004JUS 14"" (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i5 (6th Gen) i5-6300U","$2,304.95",http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-thinkpad-x1-carbon-20fb004jus-14-in-plane-switching-ips-technology-ultrabook-intel-core-i5-6th-gen-i5-6300u-20fb004jus/10426138.aspx?,20FB004JUS,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10426/10426138.jpeg,bestbuy
350,"14"" Dell E6410 Laptop,Intel Core i7 620M-2.6Ghz, 4 GB DDR3 ,320 GB,DVDRW,Windows 7 Pro 64-bit,1 Year Warranty-Refurbished",$309.99,http://www.bestbuy.ca/en-ca/product/dell-14-dell-e6410-laptop-intel-core-i7-620m-2-6ghz-4-gb-ddr3-320-gb-hdd-dvd-rw-windows-7-pro-64-bit-1-year-warranty-refurb-dell-e6410/10587990.aspx?,Dell E6410,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10587/10587990.jpeg,bestbuy
351,"Microsoft Surface Laptop 13.5"" - Platinum (Intel Core i5-7200U/256 GB SSD/8GB RAM/Win 10 S) - French","$1,649.99",http://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-13-5-platinum-intel-core-i5-7200u-256-gb-ssd-8gb-ram-win-10-s-french/10674156.aspx?,DAG-00002,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10674/10674156.jpg,bestbuy
352,"Lenovo ThinkPad P50 20EN0013US 15.6"" , i7, Windows 7/10 PRO, Quadro 1000M Video","$1,699.99",http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-thinkpad-p50-20en0013us-15-6-i7-windows-7-10-pro-quadro-1000m-video-20en0013us/10426123.aspx?,20EN0013US,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10426/10426123.jpeg,bestbuy
353,"Dell Latitude 13-3000 13-3379 13.3"" LCD 16:9 2 in 1 Notebook - 1920 x 1080 Touchscreen - TrueLife, In-plane Switching (IPS)","$1,399.99",http://www.bestbuy.ca/en-ca/product/dell-latitude-13-3000-13-3379-13-3-lcd-16-9-2-in-1-notebook-1920-x-1080-touchscreen-truelife-in-plane-switching-ips/10661727.aspx?,21FNP,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10661/10661727.jpg,bestbuy
354,"Lenovo ThinkPad Yoga 260 20FD002DUS Tablet PC - 12.5"" - Wireless LAN - Intel Core i5 (6th Gen) i5-6200U Dual-core (2 Core)","$1,199.99",http://www.bestbuy.ca/en-ca/product/lenovo-thinkpad-yoga-260-20fd002dus-tablet-pc-12-5-wireless-lan-intel-core-i5-6th-gen-i5-6200u-dual-core-2-core/10554230.aspx?,20FD002DUS,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10554/10554230.jpeg,bestbuy
355,"Acer Predator G9 15.6"" Gaming Laptop - Black (Intel Core i7-7700HQ/256GB SSD/16GB RAM/Win 10) - Eng","$2,679.99",http://www.bestbuy.ca/en-ca/product/acer-acer-predator-g9-15-6-gaming-laptop-black-intel-core-i7-7700hq-256gb-ssd-16gb-ram-win-10-eng-g9-593-71eh/10588734.aspx?,G9-593-71EH,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10588/10588734.jpg,bestbuy
356,"HP Pavilion x360 15.6"" Touchscreen 2-in-1 Laptop-Natural Silver(Intel Pentium 4415U/1TB HDD/8GB RAM)",$748.98,http://www.bestbuy.ca/en-ca/product/hp-pavilion-x360-15-6-touchscreen-2-in-1-laptop-natural-silver-intel-pentium-4415u-1tb-hdd-8gb-ram/11430982.aspx?,1UH08UA#ABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11430/11430982.jpg,bestbuy
357,HP ZBook 17 G3 17.3in Laptop (Intel Core I7 6700HQ / 1000GB / 16GB RAM / Windows 10 Pro 64-bit) - X1X64UT#ABA,"$2,229.99",http://www.bestbuy.ca/en-ca/product/hp-zbook-17-g3-17-3in-laptop-intel-core-i7-6700hq-1000gb-16gb-ram-windows-10-pro-64-bit-x1x64ut-aba/10692709.aspx?,X1X64UTABA,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10692/10692709.png,bestbuy
358,"ASUS Flip C213 11.6"" Chromebook Laptop - Dark Grey (Intel Dual-Core Celeron N3350/32GB eMMC/4GB RAM)",$479.99,http://www.bestbuy.ca/en-ca/product/asus-flip-c213-11-6-chromebook-laptop-dark-grey-intel-dual-core-celeron-n3350-32gb-emmc-4gb-ram/11429293.aspx?,C213SA-YS02,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11429/11429293.jpg,bestbuy
359,"HP 9470M 14"" UltraBook ,Intel Core i5 3427U-1.8Ghz,8G DDR3, 240GB SSD,Windows 10 Professional 64 bit, 1 Year Warranty - Refurb",$494.99,http://www.bestbuy.ca/en-ca/product/hp-9470m-14-ultrabook-intel-core-i5-3427u-1-8ghz-8g-ddr3-240gb-ssd-windows-10-professional-64-bit-1-year-warranty-refurb/10654439.aspx?,HP 9470M,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10654/10654439.jpg,bestbuy
360,"ASUS GL753VD-Q72SP-CB 17.3"" Intel i7-7700HQ GTX 1050, 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Pro Laptop","$1,779.00",http://www.bestbuy.ca/en-ca/product/asus-gl753vd-q72sp-cb-17-3-intel-i7-7700hq-gtx-1050-16-gb-memory-256-gb-ssd-1-tb-hdd-windows-10-pro-laptop/10575941.aspx?,GL753VD-Q72SP-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10575/10575941.png,bestbuy
361,C740-C66N-CA CHROME OS ICP 3205U 2G 32G,$337.95,http://www.bestbuy.ca/en-ca/product/acer-c740-c66n-ca-chrome-os-icp-3205u-2g-32g-nx-ef2aa-010/10498070.aspx?,NX.EF2AA.010,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10498/10498070.jpeg,bestbuy
362,"HP 9470M 14"" UltraBook ,Intel Core i5 3427U@1.8Ghz,4G DDR3, 320GB HDD,Windows 10 Professional 64 bit, 1 Year Warranty - Refurb",$373.99,http://www.bestbuy.ca/en-ca/product/hp-9470m-14-ultrabook-intel-core-i5-3427u-1-8ghz-4g-ddr3-320gb-hdd-windows-10-professional-64-bit-1-year-warranty-refurb/10654437.aspx?,HP 9470M,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10654/10654437.jpg,bestbuy
363,"Lenovo Thinkpad T430 Laptop, Intel i5 3320M CPU, 8GB RAM, Fast 128GB SSD, Webcam, Windows 10 Pro, Refurbished",$409.00,http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-thinkpad-t430-laptop-intel-i5-3320m-cpu-8gb-ram-fast-128gb-ssd-webcam-windows-10-pro-refurbished-t430/10507555.aspx?,T430,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10507/10507555.jpg,bestbuy
364,HP ProBook 440 G4 14in Laptop (Intel Core i3 7100U / 500GB / 4GB RAM / Windows 10 Pro 64-bit) - Z1Z80UT#ABA,$743.99,http://www.bestbuy.ca/en-ca/product/hp-probook-440-g4-14in-laptop-intel-core-i3-7100u-500gb-4gb-ram-windows-10-pro-64-bit-z1z80ut-aba/10692761.aspx?,Z1Z80UTABA,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10692/10692761.png,bestbuy
365,"DELL LATITUDE E6430, I7 3520M, 2.9 GHZ, DDR3, 4GB, 320GB, 14.0W, DVD/RW, WIN 10 HOME BLUETOOTH & FP READER - Refurbished",$379.00,http://www.bestbuy.ca/en-ca/product/dell-dell-latitude-e6430-i7-3520m-2-9-ghz-ddr3-4gb-320gb-14-0w-dvd-rw-win-10-home-bluetooth-fp-reader-refurbished-latitude-e6430/10543205.aspx?,latitude e6430,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10543/10543205.jpeg,bestbuy
366,"ASUS ROG GL502VM 15.6"" Gaming Laptop (Intel Core i7-6700HQ/1TB HDD+128GB SSD/16GB RAM) - Open Box","$1,799.99",http://www.bestbuy.ca/en-ca/product/asus-rog-asus-rog-gl502vm-15-6-gaming-laptop-intel-core-i7-6700hq-1tb-hdd128gb-ssd-16gb-ram-open-box-gl502vm-bb71-cb/10549823.aspx?,GL502VM-BB71-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10549/10549823.jpg,bestbuy
367,"HP EliteBook 8440p Intel i5 2400 MHz 250GB HDD 4GB DVD-RW 14"" LCD Win 10 Prof. 32 Bit Laptop - Platinum-Refurbished",$249.00,http://www.bestbuy.ca/en-ca/product/hp-hp-elitebook-8440p-intel-i5-2400-mhz-250gb-hdd-4gb-dvd-rw-14-lcd-win-10-prof-32-bit-laptop-platinum-refurbished-8440p/10432584.aspx?,8440P,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10432/10432584.jpeg,bestbuy
368,"Dell Latitude E7440 i5-4300u, 1.9 GHZ, 4GB, 256GB SSD, 14"" WINDOWS 10 PRO, NO WEBCAM, 4CELL BATTERY- Manufacturer Refurbished",$419.00,http://www.bestbuy.ca/en-ca/product/dell-dell-latitude-e7440-i5-4300u-1-9-ghz-4gb-256gb-ssd-14-windows-10-pro-no-webcam-4cell-battery-manufacturer-refurbished-latitude-e7440/10543847.aspx?,latitude e7440,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10543/10543847.png,bestbuy
369,"HP Chromebook G5 11.6"" Silver (Intel Celeron N3050/16GB eMMC/ 4GB RAM/ Chrome OS)",$279.99,http://www.bestbuy.ca/en-ca/product/hp-hp-chromebook-g5-11-6-silver-intel-celeron-n3050-16gb-emmc-4gb-ram-chrome-os-x9u02ut-abl/10575701.aspx?,X9U02UT-ABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10575/10575701.jpeg,bestbuy
370,ASUS MAINSTREAM 15.6in Laptop (Intel Core i5-7200U / 1000GB / 8GB RAM / Windows 10 Pro 64-bit) - K556UA-Q52K-CB,$899.99,http://www.bestbuy.ca/en-ca/product/asus-mainstream-15-6in-laptop-intel-core-i5-7200u-1000gb-8gb-ram-windows-10-pro-64-bit-k556ua-q52k-cb/10734026.aspx?,K556UA-Q52K-CB,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10734/10734026.jpg,bestbuy
371,"Dell Latitude E5540, Intel i3-4010U-1.7 Ghz, 8GB memory, 500GB , 15"" Screen , Win 10 pro , DVDRW,1 year warranty -Refurbished",$299.00,http://www.bestbuy.ca/en-ca/product/dell-latitude-e5540-intel-i3-4010u-1-7-ghz-8gb-memory-500gb-15-screen-win-10-pro-dvdrw-1-year-warranty-refurbished/11467450.aspx?,Dell Latitude E5540,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11467/11467450.jpg,bestbuy
372,"HP OMEN 17.3"" Laptop - Shadow Black (Intel Core i7 7700HQ / 2TB HDD / 16GB RAM / Windows 10)","$1,999.99",http://www.bestbuy.ca/en-ca/product/hp-omen-17-3-laptop-shadow-black-intel-core-i7-7700hq-2tb-hdd-16gb-ram-windows-10/11430980.aspx?,1UG72UA#ABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11430/11430980.jpg,bestbuy
373,"HP 10.1"" Touchscreen Convertible Laptop - Turbo Silver (Intel Atom x5-Z8350/32GB eMMC/2GB RAM/Win10)",$379.98,http://www.bestbuy.ca/en-ca/product/hp-hp-10-1-touchscreen-convertible-laptop-turbo-silver-intel-atom-x5-z8350-32gb-emmc-2gb-ram-win10-y8k55ua-abl/10551204.aspx?,Y8K55UA#ABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10551/10551204.jpg,bestbuy
