IDValues,Name,Price,link,ModelNumber,Image
55,"HP Elite x2 1012 G1 T8Z04UT#ABA 12"" Tablet with Travel Keyboard, 1.1 GHz Intel Core m5-6Y54, 4 GB DDR3L, 128 GB SSD, Windows 10","$1,559.72",https://www.staples.ca/en/HP-Elite-x2-1012-G1-T8Z04UT-ABA-12-Tablet-with-Travel-Keyboard-1-1-GHz-Intel-Core-m5-6Y54-4-GB-DDR3L-128-GB-SSD-Windows-10/product_2087630_2-CA_1_20001,T8Z04UT#ABA,https://www.staples-3p.com/s7/is/image/Staples/m005468154_sc7?$std$
56,"Proscan 8"" Tablet, 8 GB, Android Jelly Bean, Wi-Fi, Black (CURPLT88028GB)",$139.99,https://www.staples.ca/en/Proscan-8-Tablet-8-GB-Android-Jelly-Bean-Wi-Fi-Black-CURPLT88028GB-/product_1106252_2-CA_1_20001,CURPLT88028GB,https://www.staples-3p.com/s7/is/image/Staples/m001204725_sc7?$std$
57,"Lenovo ThinkPad X1 12"" Tablet, Intel M5-6Y75 1.2 GHz, 8 GB RAM, 256 GB SSD, Windows 10 Pro (20GG001NUS)","$2,049.99",https://www.staples.ca/en/Lenovo-ThinkPad-X1-12-Tablet-Intel-M5-6Y75-1-2-GHz-8-GB-RAM-256-GB-SSD-Windows-10-Pro-20GG001NUS-/product_2438072_2-CA_1_20001,20GG001NUS,https://www.staples-3p.com/s7/is/image/Staples/m004792288_sc7?$std$
58,"HP Elite x2 1012 G1 T8Z07UT#ABA 12"" Tablet with Travel Keyboard, 1.1 GHz Intel Core m5-6Y54, 8 GB LPDDR3, 256 GB SSD, Windows 10","$2,149.00",https://www.staples.ca/en/HP-Elite-x2-1012-G1-T8Z07UT-ABA-12-Tablet-with-Travel-Keyboard-1-1-GHz-Intel-Core-m5-6Y54-8-GB-LPDDR3-256-GB-SSD-Windows-10/product_2105767_2-CA_1_20001,T8Z07UT#ABA,https://www.staples-3p.com/s7/is/image/Staples/m005468154_sc7?$std$
59,"HP Elite x2 1012 G1 W0S22UT#ABA 12"" 2-in-1 Tablet, 1.1 GHz Intel Core m5-6Y54, 256 GB SSD, 8 GB DDR3, Windows 10 Pro","$1,899.99",https://www.staples.ca/en/HP-Elite-x2-1012-G1-W0S22UT-ABA-12-2-in-1-Tablet-1-1-GHz-Intel-Core-m5-6Y54-256-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2228934_2-CA_1_20001,WOS22UT#ABA,https://www.staples-3p.com/s7/is/image/Staples/m006343203_sc7?$std$
60,"Zeki 10.1"" 8GB Android 4.3 Jelly Bean Tablet (GPXTBQG1084B)",$209.99,https://www.staples.ca/en/Zeki-10-1-8GB-Android-4-3-Jelly-Bean-Tablet-GPXTBQG1084B-/product_1373041_2-CA_1_20001,GPXTBQG1084B,https://www.staples-3p.com/s7/is/image/Staples/m001535288_sc7?$std$
61,"HP Elite x2 1012 G1 T8Z06UT#ABA 12"" 2-in-1 Tablet, 1.1 GHz Intel Core m5-6Y54, 256 GB SSD, 8 GB DDR3, Windows 10 Pro","$1,849.00",https://www.staples.ca/en/HP-Elite-x2-1012-G1-T8Z06UT-ABA-12-2-in-1-Tablet-1-1-GHz-Intel-Core-m5-6Y54-256-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2105768_2-CA_1_20001,T8Z06UT#ABA,https://www.staples-3p.com/s7/is/image/Staples/m006343165_sc7?$std$
62,"HP Elite x2 1012 G1 W0S21UT#ABA 12"" Tablet with Travel Keyboard, 1.1 GHz Intel Core m5-6Y54, 8 GB LPDDR3, 256 GB SSD, Windows 10","$1,759.00",https://www.staples.ca/en/HP-Elite-x2-1012-G1-W0S21UT-ABA-12-Tablet-with-Travel-Keyboard-1-1-GHz-Intel-Core-m5-6Y54-8-GB-LPDDR3-256-GB-SSD-Windows-10/product_2419800_2-CA_1_20001,W0S21UT#ABA,https://www.staples-3p.com/s7/is/image/Staples/m005468153_sc7?$std$
63,"HP Elite x2 1012 G1 W0S21UT#ABL 12"" 2-in-1 Tablet, 1.1 GHz Intel Core m5-6Y54, 256 GB SSD, 8 GB DDR3, Windows 10 Pro","$1,769.00",https://www.staples.ca/en/HP-Elite-x2-1012-G1-W0S21UT-ABL-12-2-in-1-Tablet-1-1-GHz-Intel-Core-m5-6Y54-256-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727122_2-CA_1_20001,WOS22UT#ABL,https://www.staples-3p.com/s7/is/image/Staples/m006343203_sc7?$std$
64,Elo N2600 E489570 Net-Tablet With Intel Atom N2600 1.60 Ghz,"$1,981.56",https://www.staples.ca/en/Elo-N2600-E489570-Net-Tablet-With-Intel-Atom-N2600-1-60-Ghz/product_1491436_2-CA_1_20001,E489570,https://www.staples-3p.com/s7/is/image/Staples/m001017718_sc7?$std$
65,"HP Elite x2 1012 G1 W0R93UT#ABA 12"" 2-in-1 Tablet, 1.1 GHz Intel Core m5-6Y54, 128 GB SSD, 8 GB DDR3, Windows 10 Pro","$1,549.00",https://www.staples.ca/en/HP-Elite-x2-1012-G1-W0R93UT-ABA-12-2-in-1-Tablet-1-1-GHz-Intel-Core-m5-6Y54-128-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727121_2-CA_1_20001,WOR93UT#ABA,https://www.staples-3p.com/s7/is/image/Staples/m006343203_sc7?$std$
66,Global Phoenix MX9200,$161.99,https://www.staples.ca/en/Global-Phoenix-MX9200/product_SS7294818_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006638107_sc7?$std$
67,Global Phoenix MX1082,$188.99,https://www.staples.ca/en/Global-Phoenix-MX1082/product_SS7294817_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006638103_sc7?$std$
68,Global Phoenix W1010,$337.49,https://www.staples.ca/en/Global-Phoenix-W1010/product_2735471_2-CA_1_20001,W1010,https://www.staples-3p.com/s7/is/image/Staples/m006812193_sc7?$std$
69,Global Phoenix DX758 Supercombo,$161.99,https://www.staples.ca/en/Global-Phoenix-DX758-Supercombo/product_2742443_2-CA_1_20001,DX758 SCOMBO,https://www.staples-3p.com/s7/is/image/Staples/sc7.image_not_available_sc7?$std$
70,Global Phoenix EX756 Supercombo,$161.99,https://www.staples.ca/en/Global-Phoenix-EX756-Supercombo/product_2742444_2-CA_1_20001,EX756 SCOMBO,https://www.staples-3p.com/s7/is/image/Staples/sc7.image_not_available_sc7?$std$
