IDValues,Name,Price,link,ModelNumber,Image
197,Lexmark MX511de Monochrome Laser Multifunction Printer (35S5703),"$1,129.96",https://www.staples.ca/en/Lexmark-MX511de-Monochrome-Laser-Multifunction-Printer-35S5703-/product_307082_2-CA_1_20001,35S5703,
198,Lexmark CX310dn Colour Laser Multifunction Printer (28C0550),$689.96,https://www.staples.ca/en/Lexmark-CX310dn-Colour-Laser-Multifunction-Printer-28C0550-/product_307047_2-CA_1_20001,28C0550,
199,Lexmark CX410DTE Colour Laser Multifunction Printer (28D0600),"$1,099.96",https://www.staples.ca/en/Lexmark-CX410DTE-Colour-Laser-Multifunction-Printer-28D0600-/product_164225_2-CA_1_20001,28D0600,
200,HP® Colour LaserJet Enterprise M553x Colour Laser Printer (B5L26ABGJ),"$1,599.96",https://www.staples.ca/en/HP-Colour-LaserJet-Enterprise-M553x-Colour-Laser-Printer-B5L26ABGJ-/product_1689228_2-CA_1_20001,B5L26ABGJ,
201,Xerox VersaLink C400/DN Colour Laser Printer,$809.99,https://www.staples.ca/en/Xerox-VersaLink-C400-DN-Colour-Laser-Printer/product_2647396_2-CA_1_20001,C400/DN,
202,"Canon ImagePROGRAF PRO-4000S, 44"" Printer, 8 Color LUCIA PRO Ink System, Built-in 320GB hard disk","$5,945.99",https://www.staples.ca/en/Canon-ImagePROGRAF-PRO-4000S-44-Printer-8-Color-LUCIA-PRO-Ink-System-Built-in-320GB-hard-disk/product_2616237_2-CA_1_20001,1123C002,
203,Lexmark CS310N Colour Laser Single Function Printer (28C0000),$329.96,https://www.staples.ca/en/Lexmark-CS310N-Colour-Laser-Single-Function-Printer-28C0000-/product_164194_2-CA_1_20001,28C0000,
204,Lexmark CS510de Colour Laser Single Function Printer (2.8E+51),$749.98,https://www.staples.ca/en/Lexmark-CS510de-Colour-Laser-Single-Function-Printer-2-8E-51-/product_307029_2-CA_1_20001,28E0050,
205,"HP® Laserjet Cp5220 Cp5225N Laser Printer, Colour, 600 X 600 Dpi Print, Plain Paper Print, Desktop (CE711ABGJ)","$1,929.96",https://www.staples.ca/en/HP-Laserjet-Cp5220-Cp5225N-Laser-Printer-Colour-600-X-600-Dpi-Print-Plain-Paper-Print-Desktop-CE711ABGJ-/product_483545_2-CA_1_20001,CE711ABGJ,
206,"Canon ImagePROGRAF PRO-2000 24"" Printer, 11 Colour LUCIA Pro Ink Systems","$3,799.99",https://www.staples.ca/en/Canon-ImagePROGRAF-PRO-2000-24-Printer-11-Colour-LUCIA-Pro-Ink-Systems/product_2616235_2-CA_1_20001,1124C002,
207,HP Envy Photo 6255 Inkjet All-in-One Printer (K7G18A#A2L),$159.91,https://www.staples.ca/en/HP-Envy-Photo-6255-Inkjet-All-in-One-Printer-K7G18A-A2L-/product_2786167_2-CA_1_20001,K7G18A#A2L,
208,Lexmark MS610dtn Monochrome Laser Single Function Printer (35S0450),"$1,059.96",https://www.staples.ca/en/Lexmark-MS610dtn-Monochrome-Laser-Single-Function-Printer-35S0450-/product_307015_2-CA_1_20001,35S0450,
