IDValues,Name,Price,link,ModelNumber,Image
535,"Dell Refurbished OptiPlex 9010 Compact Desktop Computer, 3.2 GHz Intel Core i5-3470, 240 GB SSD, 8 GB DDR3, Windows 10 Pro",$499.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-9010-Compact-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-240-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727098_2-CA_1_20001,OPTIPLX9010USFF,
536,"InFocus BigTouch INF5711 All-in-One Computer, 2.50 GHz Intel i7-4770T Quad-Core, 8 GB, 120 GB, English(INF5711)","$5,259.99",https://www.staples.ca/en/InFocus-BigTouch-INF5711-All-in-One-Computer-2-50-GHz-Intel-i7-4770T-Quad-Core-8-GB-120-GB-English-INF5711-/product_2216325_2-CA_1_20001,INF5711,
537,"HP Z840 T4P08UT#ABA Tower Desktop Computer, 2.9 GHz Intel Xeon E5-2650 v4, 512 GB SSD, 16 GB DDR4, Windows 7 Pro","$4,999.99",https://www.staples.ca/en/HP-Z840-T4P08UT-ABA-Tower-Desktop-Computer-2-9-GHz-Intel-Xeon-E5-2650-v4-512-GB-SSD-16-GB-DDR4-Windows-7-Pro/product_2243844_2-CA_1_20001,T4P08UT#ABA,
538,"Microcad Silver Mid Level Gaming System, 3.2 GHz Intel i5-6500, 8 GB DDR4, 1TB HDD + 256 GB SSD, GeForce GTX 1060, Win10","$1,699.00",https://www.staples.ca/en/Microcad-Silver-Mid-Level-Gaming-System-3-2-GHz-Intel-i5-6500-8-GB-DDR4-1TB-HDD-256-GB-SSD-GeForce-GTX-1060-Win10/product_2519055_2-CA_1_20001,GAMINGSILVER,
539,"HP ProDesk 400 G4 1KC05UT#ABA SFF Desktop Computer, 3.2 GHz  Intel Core i5-6500, 1 TB HDD, 8 GB DDR4 SDRAM, Windows 7 Pro",$939.95,https://www.staples.ca/en/HP-ProDesk-400-G4-1KC05UT-ABA-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-6500-1-TB-HDD-8-GB-DDR4-SDRAM-Windows-7-Pro/product_2742480_2-CA_1_20001,1KC05UT#ABA,
540,"Dell OptiPlex 3040 Desktop, 2.50 GHz Intel i5-6500T, 4 GB DDR3L SDRAM, 500 GB, English(6NK54)",$719.99,https://www.staples.ca/en/Dell-OptiPlex-3040-Desktop-2-50-GHz-Intel-i5-6500T-4-GB-DDR3L-SDRAM-500-GB-English-6NK54-/product_2216002_2-CA_1_20001,6NK54,
541,"Dell PowerEdge R710 Refurbished R710 Desktop Computer, 3.0 GHz Intel Xeon X5675 x 2, 18 TB HDD, 48 GB DDR3","$2,799.00",https://www.staples.ca/en/Dell-PowerEdge-R710-Refurbished-R710-Desktop-Computer-3-0-GHz-Intel-Xeon-X5675-x-2-18-TB-HDD-48-GB-DDR3/product_2605924_2-CA_1_20001,R710,
542,"CyberPowerPC Gamer Supreme Liquid Cool SLC8620INC, 3.5 GHz Core i7-7800X, 2 TB HDD + 240 GB SSD, 16 GB, GeForce GTX 1070, Win10","$2,199.92",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC8620INC-3-5-GHz-Core-i7-7800X-2-TB-HDD-240-GB-SSD-16-GB-GeForce-GTX-1070-Win10/product_2770472_2-CA_1_20001,SLC8620INC,
543,"Dell Optiplex (760) Refurbished Desktop, 2.66 GHz Intel Core 2 Duo, 4GB RAM, 160GB HDD, Windows 10 Home, English",$169.39,https://www.staples.ca/en/Dell-Optiplex-760-Refurbished-Desktop-2-66-GHz-Intel-Core-2-Duo-4GB-RAM-160GB-HDD-Windows-10-Home-English/product_1521157_2-CA_1_20001,OPTIPLEX 760USF,
544,"Acer RL85-UR51 PC, 2.1GHz Intel Core i3-5010U, 4GB DDR3, 1TB HDD",$699.43,https://www.staples.ca/en/Acer-RL85-UR51-PC-2-1GHz-Intel-Core-i3-5010U-4GB-DDR3-1TB-HDD/product_1939866_2-CA_1_20001,DT.SZEAA.002,
545,"Lenovo ThinkStation P710 30B7000SUS Desktop Computer, 2.6 GHz Intel Xeon E5-2623, 256 GB SSD, 16 GB DDR4 SDRAM, Win10 Pro","$2,699.00",https://www.staples.ca/en/Lenovo-ThinkStation-P710-30B7000SUS-Desktop-Computer-2-6-GHz-Intel-Xeon-E5-2623-256-GB-SSD-16-GB-DDR4-SDRAM-Win10-Pro/product_2705857_2-CA_1_20001,30B7000SUS,
546,"Dell Refurbished OptiPlex 990 Desktop Computer, 3.1 GHz Intel Core i5-2400, 512 GB SSD, 16 GB DDR3, Windows 10 Pro",$719.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-512-GB-SSD-16-GB-DDR3-Windows-10-Pro/product_2720521_2-CA_1_20001,990,
547,"Dell Refurbished OptiPlex 3020 Micro Desktop, Intel Core i5 -4590T 2.0GHZ, 8GB, 500GB SSHD, Windows 8.1 Pro",$699.63,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-3020-Micro-Desktop-Intel-Core-i5-4590T-2-0GHZ-8GB-500GB-SSHD-Windows-8-1-Pro/product_1503763_2-CA_1_20001,OPTIPLEX3020M,
548,"Dell PowerEdge R710 Refurbished R710 Desktop Computer, 2.4 GHz Intel Xeon E5620 x 2, 292 GB HDD, 32 GB DDR3","$1,199.00",https://www.staples.ca/en/Dell-PowerEdge-R710-Refurbished-R710-Desktop-Computer-2-4-GHz-Intel-Xeon-E5620-x-2-292-GB-HDD-32-GB-DDR3/product_2605923_2-CA_1_20001,R710,
549,"HP Z240 Small Form Factor Workstation, Intel Core i7-6700 3.40GHz, 8GB RAM, 1TB HDD, Windows 10 Pro","$1,495.99",https://www.staples.ca/en/HP-Z240-Small-Form-Factor-Workstation-Intel-Core-i7-6700-3-40GHz-8GB-RAM-1TB-HDD-Windows-10-Pro/product_2180137_2-CA_1_20001,L9K24UT#ABA,
550,"HP Z240 Tower Workstation Desktop, 3.40 GHz Intel i7-6700 Quad-Core, 8 GB DDR4 SDRAM, 1 TB, English, (L9K19UT#ABA)","$1,389.99",https://www.staples.ca/en/HP-Z240-Tower-Workstation-Desktop-3-40-GHz-Intel-i7-6700-Quad-Core-8-GB-DDR4-SDRAM-1-TB-English-L9K19UT-ABA-/product_2216455_2-CA_1_20001,L9K19UT ABA,
551,"HP Refurbished Elite 8300 Slim SFF Desktop Computer, 3.4 GHz Intel Core i5-3570, 512 GB SSD, 8 GB DDR3, Windows 10 Pro",$639.00,https://www.staples.ca/en/HP-Refurbished-Elite-8300-Slim-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i5-3570-512-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2720514_2-CA_1_20001,8300,
552,"CyberPowerPC GMA320 Gamer Master Computer, 3.4 GHz AMD Ryzen 7 1700X, 2 TB HDD, 16 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,769.92",https://www.staples.ca/en/CyberPowerPC-GMA320-Gamer-Master-Computer-3-4-GHz-AMD-Ryzen-7-1700X-2-TB-HDD-16-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2705782_2-CA_1_20001,GMA320,
553,"Apple Mac Pro (ME253C/A) Desktop, 3.7GHz Quad-Core Intel Xeon E5, 12GB RAM, 256GB SSD, French","$3,499.00",https://www.staples.ca/en/Apple-Mac-Pro-ME253C-A-Desktop-3-7GHz-Quad-Core-Intel-Xeon-E5-12GB-RAM-256GB-SSD-French/product_337503_2-CA_1_20001,none,
554,"Lenovo ThinkStation P710 30B7000TUS Desktop Computer, 2.1 GHz Intel Xeon E5-2620, 1 TB HDD, 16 GB DDR4 SDRAM, Win10 Pro","$3,409.72",https://www.staples.ca/en/Lenovo-ThinkStation-P710-30B7000TUS-Desktop-Computer-2-1-GHz-Intel-Xeon-E5-2620-1-TB-HDD-16-GB-DDR4-SDRAM-Win10-Pro/product_2705855_2-CA_1_20001,30B7000TUS,
555,"Dell Refurbished OptiPlex 7010 Compact Desktop Computer, 3.4 GHz Intel Core i7-3770, 240 GB SSD, 8 GB DDR3, Windows 10 Pro",$639.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Compact-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-240-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727092_2-CA_1_20001,OPTIPLEX 7010,
556,"iBUYPOWER CA460 Gaming PC, 3.5 GHz AMD FX-8320, 8 GB DDR3, 1 TB HDD, AMD RX460 2 GB, Windows 10","$1,089.92",https://www.staples.ca/en/iBUYPOWER-CA460-Gaming-PC-3-5-GHz-AMD-FX-8320-8-GB-DDR3-1-TB-HDD-AMD-RX460-2-GB-Windows-10/product_2460688_2-CA_1_20001,CA460,
557,"CyberPowerPC GMA2600INC Gamer Master Computer, 3.2 GHz AMD Ryzen 5 1400, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GT 730, Win10",$949.92,https://www.staples.ca/en/CyberPowerPC-GMA2600INC-Gamer-Master-Computer-3-2-GHz-AMD-Ryzen-5-1400-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GT-730-Win10/product_2708736_2-CA_1_20001,GMA2600INC,
558,"HP Refurbished EliteDesk 800 G1 SFF Computer + 2 x 24"" LCD Monitors, 3.2 GHz Intel Core i5-4570, 2 TB HDD, 8 GB DDR3, Win10 Pro",$599.00,https://www.staples.ca/en/HP-Refurbished-EliteDesk-800-G1-SFF-Computer-2-x-24-LCD-Monitors-3-2-GHz-Intel-Core-i5-4570-2-TB-HDD-8-GB-DDR3-Win10-Pro/product_2739669_2-CA_1_20001,ELITEDESK 800G1,
559,"Lenovo ThinkCentre M800 10FY0013US Desktop, 2.70 GHz Intel i5-6400, 4 GB DDR4 SDRAM, 500 GB, English(10FY0013US)",$999.00,https://www.staples.ca/en/Lenovo-ThinkCentre-M800-10FY0013US-Desktop-2-70-GHz-Intel-i5-6400-4-GB-DDR4-SDRAM-500-GB-English-10FY0013US-/product_2216052_2-CA_1_20001,10FY0013US,
560,"HP Refurbished EliteDesk 800 G1 SFF Desktop Computer, 3.2 GHz Intel Core i5-4570, 2 TB HDD, 16 GB DDR3, Windows 10 Pro",$499.90,https://www.staples.ca/en/HP-Refurbished-EliteDesk-800-G1-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-4570-2-TB-HDD-16-GB-DDR3-Windows-10-Pro/product_2739667_2-CA_1_20001,ELITEDESK 800G1,
561,"Lenovo 10M70030US ThinkCentre SSF Desktop, Core i5-6500, 3.2 GHz, 1TB HDD, 8GB DDR4, Windows 10",$959.92,https://www.staples.ca/en/Lenovo-10M70030US-ThinkCentre-SSF-Desktop-Core-i5-6500-3-2-GHz-1TB-HDD-8GB-DDR4-Windows-10/product_2773334_2-CA_1_20001,10M70030US,
562,"Dell OptiPlex 7040 Desktop, 3.2.00 GHz Intel Core i5-6500 Quad-Core, 8 GB DDR4 SDRAM, 500 GB, English(H4JHX)","$1,019.99",https://www.staples.ca/en/Dell-OptiPlex-7040-Desktop-3-2-00-GHz-Intel-Core-i5-6500-Quad-Core-8-GB-DDR4-SDRAM-500-GB-English-H4JHX-/product_2216093_2-CA_1_20001,H4JHX,
563,"HP Refurbished Desktop (DC7900) SFF, 3.0GHz INTEL Core 2 Duo E8400, 2GB RAM, 80GB HDD, DVD/RW, Win 10 Home",$179.99,https://www.staples.ca/en/HP-Refurbished-Desktop-DC7900-SFF-3-0GHz-INTEL-Core-2-Duo-E8400-2GB-RAM-80GB-HDD-DVD-RW-Win-10-Home/product_1666615_2-CA_1_20001,HPDC7900SFF,
564,"Lenovo 30AT000JUS ThinkStation P310 Desktop Computer, 3.4 GHz Core i7-6700, 1 TB HDD, 8 GB DDR4, NVIDIA Quadro K620, Win7 Pro","$1,599.00",https://www.staples.ca/en/Lenovo-30AT000JUS-ThinkStation-P310-Desktop-Computer-3-4-GHz-Core-i7-6700-1-TB-HDD-8-GB-DDR4-NVIDIA-Quadro-K620-Win7-Pro/product_2660266_2-CA_1_20001,30AT000JUS,
565,"HP Refurbished Desktop (DC5800) SFF, 2.5GHz INTEL Pentium Dual Core E5200, 4GB RAM, 80GB HDD, DVD, Win 10 Home",$223.38,https://www.staples.ca/en/HP-Refurbished-Desktop-DC5800-SFF-2-5GHz-INTEL-Pentium-Dual-Core-E5200-4GB-RAM-80GB-HDD-DVD-Win-10-Home/product_1666614_2-CA_1_20001,HPDC5800SFF,
566,"HP Refurbished Elite 6200 SFF Desktop Computer, 3.1 GHz Intel Core i5-2400, 500 GB HDD, 4 GB DDR3, Windows 10 Pro",$329.92,https://www.staples.ca/en/HP-Refurbished-Elite-6200-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-500-GB-HDD-4-GB-DDR3-Windows-10-Pro/product_2659909_2-CA_1_20001,EL6200,
567,"Dell Refurbished OptiPlex 3050M Micro Desktop Computer, 3.3 GHz Intel Core i5-7500T, 256 GB SSD, 8 DDR4, Windows 10 Pro",$924.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-3050M-Micro-Desktop-Computer-3-3-GHz-Intel-Core-i5-7500T-256-GB-SSD-8-DDR4-Windows-10-Pro/product_2767378_2-CA_1_20001,3050M,
568,"iBUYPOWER CA4102PA Gaming Computer, 3.4 GHz AMD Ryzen 7 1700X, 1 TB HDD + 240 GB SSD, 8 GB DDR4, NVIDIA GeForce GTX 1070, Win10","$2,109.99",https://www.staples.ca/en/iBUYPOWER-CA4102PA-Gaming-Computer-3-4-GHz-AMD-Ryzen-7-1700X-1-TB-HDD-240-GB-SSD-8-GB-DDR4-NVIDIA-GeForce-GTX-1070-Win10/product_2708100_2-CA_1_20001,CA4102PA,
569,"Dell OptiPlex 3040 Desktop, 3.20 GHz Intel i3-6100T, 4 GB DDR3L SDRAM, 500 GB, English(K7M3T)",$649.99,https://www.staples.ca/en/Dell-OptiPlex-3040-Desktop-3-20-GHz-Intel-i3-6100T-4-GB-DDR3L-SDRAM-500-GB-English-K7M3T-/product_2215957_2-CA_1_20001,K7M3T,
570,"Dell Refurbished OptiPlex 390 Desktop Computer, 3.1 GHz Intel Core i5 2400, 2 TB HDD, 8 GB DDR3, Windows 10 Pro",$377.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-390-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-2-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2705647_2-CA_1_20001,DELL 390,
571,"HP Elite Slice X9U64UT#ABA SFF Desktop Computer, 2.5 GHz Intel Core i5-6500T, 500 GB HDD, 4 GB DDR4 SDRAM, Windows 10 Pro","$1,299.00",https://www.staples.ca/en/HP-Elite-Slice-X9U64UT-ABA-SFF-Desktop-Computer-2-5-GHz-Intel-Core-i5-6500T-500-GB-HDD-4-GB-DDR4-SDRAM-Windows-10-Pro/product_2472369_2-CA_1_20001,X9U64UT#ABA,
572,"HP Z240 Small Form Factor Workstation, Intel Xeon E3-1270v5 3.60GHz, 16GB RAM, 512GB SSD, Windows 10 Pro","$2,449.99",https://www.staples.ca/en/HP-Z240-Small-Form-Factor-Workstation-Intel-Xeon-E3-1270v5-3-60GHz-16GB-RAM-512GB-SSD-Windows-10-Pro/product_2202391_2-CA_1_20001,L9K12UT#ABA,
573,"Lenovo ThinkCentre M71e Refurbished SFF Desktop, Intel Core i3 2120, 3.3 GHZ, 8GB DDR3 RAM, 2TB HDD, Windows 10 Pro, (5536A56)",$398.99,https://www.staples.ca/en/Lenovo-ThinkCentre-M71e-Refurbished-SFF-Desktop-Intel-Core-i3-2120-3-3-GHZ-8GB-DDR3-RAM-2TB-HDD-Windows-10-Pro-5536A56-/product_2363969_2-CA_1_20001,5536A56,
574,"Lenovo IdeaCentre Y720 Cube 90H2000BUS Gaming PC, 3.6 GHz Core i7-7700, 1 TB HDD + 128 GB SSD, 16 GB, GeForce GTX 1060, Win10","$1,879.99",https://www.staples.ca/en/Lenovo-IdeaCentre-Y720-Cube-90H2000BUS-Gaming-PC-3-6-GHz-Core-i7-7700-1-TB-HDD-128-GB-SSD-16-GB-GeForce-GTX-1060-Win10/product_2770496_2-CA_1_20001,90H2000BUS,
575,"HP T620 Flexible Thin Client V2V55UT#ABA Computer, 1.5 GHz AMD GX-415GA, 64 GB SSD, 8 GB DDR3L-1600 SDRAM, Win 10 Pro",$819.99,https://www.staples.ca/en/HP-T620-Flexible-Thin-Client-V2V55UT-ABA-Computer-1-5-GHz-AMD-GX-415GA-64-GB-SSD-8-GB-DDR3L-1600-SDRAM-Win-10-Pro/product_2596827_2-CA_1_20001,V2V55UT#ABA,
576,"HP EliteDesk 800 G2 Small Form Factor PC, 3.20 GHz Intel i5-6500, 4 GB DDR4 SDRAM, 500 GB, English, (P4K06UT#ABC)","$1,032.57",https://www.staples.ca/en/HP-EliteDesk-800-G2-Small-Form-Factor-PC-3-20-GHz-Intel-i5-6500-4-GB-DDR4-SDRAM-500-GB-English-P4K06UT-ABC-/product_2216404_2-CA_1_20001,P4K06UT ABC,
577,"Dell 3040 Refurbished 3040 SFF  Desktop Computer, 3.6 GHz Intel Core i5-6500, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$719.99,https://www.staples.ca/en/Dell-3040-Refurbished-3040-SFF-Desktop-Computer-3-6-GHz-Intel-Core-i5-6500-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2605911_2-CA_1_20001,3040 SFF,
578,"Lenovo Refurbished ThinkCentre M91P Desktop Computer, 3.1 GHz Intel Core i5-2400, 2 TB HDD, 16 GB DDR3, Windows 10 Pro",$469.99,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91P-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-2-TB-HDD-16-GB-DDR3-Windows-10-Pro/product_2706124_2-CA_1_20001,M91P,
579,"HP EliteDesk 800 G3 1FZ02UT#ABC SFF Desktop Computer, 4.0 GHz Intel Core i7-6700, 256 GB SSD, 8 GB DDR4 SDRAM, Windows 7 Pro","$1,399.99",https://www.staples.ca/en/HP-EliteDesk-800-G3-1FZ02UT-ABC-SFF-Desktop-Computer-4-0-GHz-Intel-Core-i7-6700-256-GB-SSD-8-GB-DDR4-SDRAM-Windows-7-Pro/product_2742476_2-CA_1_20001,1FZ02UT#ABC,
580,"HP 6200 PRO SFF Refurbished Desktop, Intel Core i3 2100 3.1GHz, 2TB HDD, 8GB, Win 10 Pro",$339.00,https://www.staples.ca/en/HP-6200-PRO-SFF-Refurbished-Desktop-Intel-Core-i3-2100-3-1GHz-2TB-HDD-8GB-Win-10-Pro/product_2415038_2-CA_1_20001,6200PRO,
581,"HP Workstation Z440 X2D65UT#ABA Desktop Computer, 3.5 GHz Intel Xeon E5-1620V4 , 1 TB HDD, 8 GB RAM, Windows 7 Pro","$1,819.99",https://www.staples.ca/en/HP-Workstation-Z440-X2D65UT-ABA-Desktop-Computer-3-5-GHz-Intel-Xeon-E5-1620V4-1-TB-HDD-8-GB-RAM-Windows-7-Pro/product_2742507_2-CA_1_20001,X2D65UT#ABA,
582,"HP Refurbished 6200 MT Tower Desktop Computer, 3.1 GHz Intel Core i3-2120, 256 GB SSD, 8 GB DDR3, Windows 10 Pro",$529.99,https://www.staples.ca/en/HP-Refurbished-6200-MT-Tower-Desktop-Computer-3-1-GHz-Intel-Core-i3-2120-256-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2630826_2-CA_1_20001,HP 6200 MT,
583,"CyberPowerPC GXI970 Gamer Xtreme Gaming PC, 3.5 GHz Intel Core i5-7600, 2 TB HDD, 8 GB DDR4, NVIDIA GTX 1070, Windows 10","$1,739.99",https://www.staples.ca/en/CyberPowerPC-GXI970-Gamer-Xtreme-Gaming-PC-3-5-GHz-Intel-Core-i5-7600-2-TB-HDD-8-GB-DDR4-NVIDIA-GTX-1070-Windows-10/product_2636260_2-CA_1_20001,GXI970,
584,"HP ProDesk 400 G4 1GG05UT#ABC Tower Desktop Computer, 3.4 GHz  Intel Core i5-7500, 1 TB HDD, 8 GB DDR4, Windows 10 Pro",$899.99,https://www.staples.ca/en/HP-ProDesk-400-G4-1GG05UT-ABC-Tower-Desktop-Computer-3-4-GHz-Intel-Core-i5-7500-1-TB-HDD-8-GB-DDR4-Windows-10-Pro/product_2742499_2-CA_1_20001,1GG05UT#ABC,
585,"Lenovo ThinkCentre M900 10FM0007US Desktop, 2.50 GHz Intel i5-6500T, 4 GB DDR4 SDRAM, 500 GB, English(10FM0007US)",$999.00,https://www.staples.ca/en/Lenovo-ThinkCentre-M900-10FM0007US-Desktop-2-50-GHz-Intel-i5-6500T-4-GB-DDR4-SDRAM-500-GB-English-10FM0007US-/product_2216050_2-CA_1_20001,10FM0007US,
586,"Lenovo ThinkCentre M93p 10AB004FCA Desktop, 2.00 GHz Intel i5-4590T Quad-Core, 4 GB DDR3 SDRAM, 180 GB, English(10AB004FCA)","$1,024.92",https://www.staples.ca/en/Lenovo-ThinkCentre-M93p-10AB004FCA-Desktop-2-00-GHz-Intel-i5-4590T-Quad-Core-4-GB-DDR3-SDRAM-180-GB-English-10AB004FCA-/product_2216078_2-CA_1_20001,10AB004FCA,
587,"HP Refurbished Pro 6300 SFF Desktop Computer, 3.3 GHz Intel Core i3-3220, 512 GB SSD, 8 GB DDR3, Windows 10 Home",$469.99,https://www.staples.ca/en/HP-Refurbished-Pro-6300-SFF-Desktop-Computer-3-3-GHz-Intel-Core-i3-3220-512-GB-SSD-8-GB-DDR3-Windows-10-Home/product_2720512_2-CA_1_20001,6300,
588,"Dell Refurbished OptiPlex 790 SFF Desktop Computer, 3.3 GHz Intel Core i3-2120, 512 GB SSD, 12 GB DDR3, Windows 10 Pro",$499.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-SFF-Desktop-Computer-3-3-GHz-Intel-Core-i3-2120-512-GB-SSD-12-GB-DDR3-Windows-10-Pro/product_2630823_2-CA_1_20001,OPTIPLEX 790,
589,"ZOTAC ZBOX-CI527NANO-U Mini PC Barebones Desktop Computer, 2.4 GHz Intel Core i3-7100U",$549.99,https://www.staples.ca/en/ZOTAC-ZBOX-CI527NANO-U-Mini-PC-Barebones-Desktop-Computer-2-4-GHz-Intel-Core-i3-7100U/product_2723679_2-CA_1_20001,ZBOX-CI527NANO,
590,"Lenovo IdeaCentre Y720 Cube 90H20009US Gaming PC, 3.0 GHz Intel Core i5-7300, 1 TB HDD, 8 GB DDR4, AMD Radeon RX 480, Win10","$1,379.99",https://www.staples.ca/en/Lenovo-IdeaCentre-Y720-Cube-90H20009US-Gaming-PC-3-0-GHz-Intel-Core-i5-7300-1-TB-HDD-8-GB-DDR4-AMD-Radeon-RX-480-Win10/product_2770497_2-CA_1_20001,90H20009US,
591,"HP EliteDesk 800 G3 1FZ02UT#ABA Tower Desktop Computer, 3.4 GHz  Intel Core i7-6700, 256 GB SSD, 8 GB DDR4, Windows 10 Pro","$1,429.92",https://www.staples.ca/en/HP-EliteDesk-800-G3-1FZ02UT-ABA-Tower-Desktop-Computer-3-4-GHz-Intel-Core-i7-6700-256-GB-SSD-8-GB-DDR4-Windows-10-Pro/product_2742497_2-CA_1_20001,1FZ02UT#ABA,
592,"CyberPowerPC Gamer Supreme Liquid Cool SLC9880OPT PC, 4.2 GHz i7-7700K, 3 TB HDD + 16 GB SSD, 16 GB, GeForce GTX 1060, Win10","$1,959.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC9880OPT-PC-4-2-GHz-i7-7700K-3-TB-HDD-16-GB-SSD-16-GB-GeForce-GTX-1060-Win10/product_2732896_2-CA_1_20001,SLC9880OPT,
593,"HP ProDesk 400 G3 1GG01UT#ABC SFF Desktop Computer, 2.7 GHz  Intel Core i5-7500T, 1 TB HDD, 8 GB DDR4 SDRAM, Windows 10 Pro",$829.99,https://www.staples.ca/en/HP-ProDesk-400-G3-1GG01UT-ABC-SFF-Desktop-Computer-2-7-GHz-Intel-Core-i5-7500T-1-TB-HDD-8-GB-DDR4-SDRAM-Windows-10-Pro/product_2742488_2-CA_1_20001,1GG01UT#ABC,
594,"Lenovo 10NE000TUS ThinkCentre Desktop, Core i7-6700T, 2.8 GHz, 512 GB SSD, 8 GB DDR4, Windows 10","$1,429.99",https://www.staples.ca/en/Lenovo-10NE000TUS-ThinkCentre-Desktop-Core-i7-6700T-2-8-GHz-512-GB-SSD-8-GB-DDR4-Windows-10/product_2792212_2-CA_1_20001,10NE000TUS,
595,"Lenovo ThinkCenter M93p 10AA0056US Desktop, 2.00 GHz Intel i7-4765T Quad-Core, 8 GB DDR3 SDRAM, 256 GB, English(10AA0056US)","$2,091.68",https://www.staples.ca/en/Lenovo-ThinkCenter-M93p-10AA0056US-Desktop-2-00-GHz-Intel-i7-4765T-Quad-Core-8-GB-DDR3-SDRAM-256-GB-English-10AA0056US-/product_2216299_2-CA_1_20001,10AA0056US,
596,"Lenovo 10M70037US ThinkCentre SSF Desktop, Core i3-6100, 3.7 GHz, 1TB HDD, 8 GB DDR4, Windows 10",$839.92,https://www.staples.ca/en/Lenovo-10M70037US-ThinkCentre-SSF-Desktop-Core-i3-6100-3-7-GHz-1TB-HDD-8-GB-DDR4-Windows-10/product_2792210_2-CA_1_20001,10M70037US,
597,"Dell OptiPlex 7040 246J5 Tower Desktop Computer, 3.6 GHz Intel Core i5-6500, 256 GB SSD, 8 GB DDR4, Windows 7 Pro","$1,099.99",https://www.staples.ca/en/Dell-OptiPlex-7040-246J5-Tower-Desktop-Computer-3-6-GHz-Intel-Core-i5-6500-256-GB-SSD-8-GB-DDR4-Windows-7-Pro/product_2180356_2-CA_1_20001,246J5,
598,"HP ProDesk 600 G2 Small Form Factor PC, 3.20 GHz Intel i5-6500, 8 GB DDR4 SDRAM, 500 GB, English, (T6G08AW#ABA)","$1,448.69",https://www.staples.ca/en/HP-ProDesk-600-G2-Small-Form-Factor-PC-3-20-GHz-Intel-i5-6500-8-GB-DDR4-SDRAM-500-GB-English-T6G08AW-ABA-/product_2216462_2-CA_1_20001,T6G08AW ABA,
599,"Dell Refurbished OptiPlex 990 Desktop Computer, 3.1 GHz Intel Core i5-2400, 512 GB SSD, 8 GB DDR3, Windows 10 Pro",$599.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-512-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2720520_2-CA_1_20001,990,
600,"Dell OptiPlex 7040 Desktop, 3.20 GHz Intel i5-6500, 4 GB DDR4 SDRAM, 500 GB, English(2GH45)",$939.00,https://www.staples.ca/en/Dell-OptiPlex-7040-Desktop-3-20-GHz-Intel-i5-6500-4-GB-DDR4-SDRAM-500-GB-English-2GH45-/product_2216039_2-CA_1_20001,2GH45,
601,"HP Refurbished SFF Desktop (6005), AMD Athlon II X2 B24cessor 3.0GHz, 4GB RAM, 500GB HDD, DVD, Windows 10 Pro, English",$187.58,https://www.staples.ca/en/HP-Refurbished-SFF-Desktop-6005-AMD-Athlon-II-X2-B24cessor-3-0GHz-4GB-RAM-500GB-HDD-DVD-Windows-10-Pro-English/product_1668248_2-CA_1_20001,HP 6005 PRO,
602,"Dell Refurbished OptiPlex 9010 Compact Desktop Computer, 3.2 GHz Intel Core i5-3470, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$399.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-9010-Compact-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2727097_2-CA_1_20001,OPTIPLX9010USFF,
