ID,Name,ModelNumber,Price,Link,Images
135,"SAMSUNG 32"" Class J4500 LED Smart TV",none,329.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7DC5319317,https://images10.newegg.com/ProductImageCompressAll300/A7DC_131238649884309012cNMzOxnhrs.jpg?ex=2
136,PC WHOLESALE 55KU6290 4K SMART TV,UN55KU6290,"1,700.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIA9U15528716,https://images10.newegg.com/ProductImageCompressAll300/A9U1_131263908994153263yDiDUdmqaF.jpg?ex=2
137,LG Electronics 60UH6150 60-Inch 4K Ultra HD Smart LED TV,none,"1,749.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA9U156B0488,https://images10.newegg.com/ProductImageCompressAll300/89-007-204-02.jpg?ex=2
138,Hitachi 43E3 1080p HD LED TV,43E3,349.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889200049,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-200-049-S01.jpg?ex=2
139,Samsung UN40J5200 40-Inch 1080p Smart LED TV,UN40J5200FXZC,489.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIABH55ZE0320,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A7DC_131427352677829484xALOJSyjMq.jpg?ex=2
140,"Samsung UN50KU630DFXZA  49.5"" LED TV, Black",UN50KU630DFXZA,549.99,https://www.newegg.ca/Product/Product.aspx?Item=16C-0003-002C4,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A9SK_1_201612191066658308.jpg?ex=2
141,"Sharp 43"" 1080p 60Hz LED TV",LC-43N4000U,349.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889101595,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-101-595-S01.jpg?ex=2
142,"Hitachi 48"" 1080p 60Hz LED-LCD HDTV",LE48M4S9,384.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889200053,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-200-053-S01.jpg?ex=2
143,"TCL 43"" 1080p 120Hz LED-LCD HDTV",43S303,399.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889272057,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-272-057-S01.jpg?ex=2
144,"Panasonic 50"" 4K 120Hz LED TV TC-50CX400U",none,549.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889187304,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-187-304-S01.jpg?ex=2
145,"Sharp AQUOS HD Series LC-32LE451U 32-inch LED TV - 1366 x 768 - 16:9 - 4000000:1 - 60 Hz - HDMI, USB - Black",LC-32LE451U,189.99,https://www.newegg.ca/Product/Product.aspx?Item=16E-000A-00041,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201703241044417609.jpg?ex=2
